brand,eans,file_urls,files,model,model_2,parent_product,product,product_lang,source,thumb,type,url
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg108pe/v4.20/
Tp-link,,https://static.tp-link.com/2020/202005/20200526/7106508829_TL-SG108PE_IG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v4.20/
Tp-link,,https://static.tp-link.com/resources/document/TL-SG1016DE_V1_Datasheet.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012911_Easy Smart Configuration Utility_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v4.20/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012910_Easy Smart Switch_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v4.20/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180514/1910012353_Unmanaged Pro Configuration Utility_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/Easy Smart Configuration Utility_User Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG1016DE_V1_QIG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/TL-SG1016DE(UN)_V1_User_Guide_1482375993039n.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v1/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG108PE.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180514/1910012353_Unmanaged Pro Configuration Utility_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG108PE_V1_IG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/Easy Smart Configuration Utility_User Guide.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG108PE_V1_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v1/
Tp-link,,https://static.tp-link.com/2019/201906/20190612/TL-SG1016DE_TL-SG1024DE_Datasheet_2.0.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/2018/201805/20180514/1910012353_Unmanaged Pro Configuration Utility_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/TL-SG1016DE(UN)_V2_UG_1478227555009m.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG1024DE_V1_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-SG1016DE_V2_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg108pe/v4.6/
Tp-link,,https://static.tp-link.com/2019/201912/20191227/Unmanaged Pro switches Datasheet.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg116e/v1/
Tp-link,,https://static.tp-link.com/2018/201805/20180515/1910012413_TL-SG105E_4.0-TL-SG108E_4.0-TL-SG116E_1.0(UN)_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,,User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1/
Tp-link,,https://static.tp-link.com/2019/201912/20191218/7106508146_TL-SG105ETL-SG108ETL-SG116E_IG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1/
Tp-link,,https://static.tp-link.com/2019/201906/20190612/TL-SG1016DE(UN) 3.0&TL-SG1024DE(UN) 3.0_datasheet.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012587_Easy Smart Switch_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012588_Easy Smart Configuration Utility_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2019/201904/20190412/1910012538_Easy Smart Configuration Utility_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/manual/2021/202107/20210719/7106509291_TL-SG1016DE_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DE_UN_3.0_01_1499779699459j.jpg,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v3/
Tp-link,,https://static.tp-link.com/2020/202001/20200115/TL-SG1016DE(UN) 4.0&TL-SG1024DE(UN) 4.0.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Manual,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012911_Easy Smart Configuration Utility_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012910_Easy Smart Switch_UG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/manual/2021/202107/20210719/7106509291_TL-SG1016DE_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2018/201805/20180517/7106507649_Rackmount Switch_(EU2-12Languages)_Installation Guide.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2018/201803/20180301/7106506432_Easy Smart&Smart&Managed Rackmount Switches(EU1_13Languages)_IG.pdf,,TL-SG1016DE,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG1016DEUN3001_1577685181787u_normal_1579052211836l.jpg,Quick Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg1016de/v4/
Tp-link,,https://static.tp-link.com/2018/201809/20180917/TL-R480T(UN)9.0 Datasheet.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,Datasheet,https://www.tp-link.com/no/support/download/tl-r480t%252b/v9/
Tp-link,,https://static.tp-link.com/2020/202009/20200910/Router & OC Regulatory Compliance.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,Manual,https://www.tp-link.com/no/support/download/tl-r480t%252b/v9/
Tp-link,,https://static.tp-link.com/2018/201811/20181109/1910012492_TL-R480T470T_UG.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v9/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/TL-SG116E(UN)1.2&TL-SG108E(UN)6.0&TL-SG105E(UN)5.0_Datasheet.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012587_Easy Smart Switch_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012588_Easy Smart Configuration Utility_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012911_Easy Smart Configuration Utility_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012910_Easy Smart Switch_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2020/202011/20201124/7106509035_TL-SG116E(UN)_1.2&TL-SG108E(UN)_5.0&TL-SG108E(TW)_5.0&TL-SG105E(UN)_5.0_IG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.20/
Tp-link,,https://static.tp-link.com/2021/202102/20210205/TL-SG116E(UN)1.2&TL-SG108E(UN)6.0&TL-SG105E(UN)5.0_Datasheet.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/2019/201909/20190926/1910012587_Easy Smart Switch_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012911_Easy Smart Configuration Utility_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012910_Easy Smart Switch_UG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,User Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/2020/202011/20201124/7106509035_TL-SG116E(UN)_1.2&TL-SG108E(UN)_5.0&TL-SG108E(TW)_5.0&TL-SG105E(UN)_5.0_IG.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210820/Wall Mountable Switches_Wall Mounting Guide.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,https://static.tp-link.com/TL-SG116E(UN)1.20-B_1566456366383k.jpg,Wall Mounting Guide,https://www.tp-link.com/pt/support/download/tl-sg116e/v2/
Tp-link,,https://static.tp-link.com/2021/202102/20210204/TP-Link PoE Switch Series Flyer.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,Product Introduction,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2021/202105/20210511/TL-SG108PE(UN)3.0&4.20 Datasheet.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,Datasheet,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,Manual,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2020/202005/20200526/7106508829_TL-SG108PE_IG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,Installation Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2020/202008/20200827/Switch Regulatory Compliance.pdf,,TL-SG116E,,JetStream Switches,Easy Smart Switches,,tp-link.com,,Manual,https://www.tp-link.com/pt/support/download/tl-sg116e/v1.2/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012911_Easy Smart Configuration Utility_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,Utility User Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2020/202011/20201102/1910012910_Easy Smart Switch_UG.pdf,,TL-SG108PE,,JetStream Switches,PoE Switches,,tp-link.com,https://static.tp-link.com/TL-SG108PE_1591156060422c.png,User Guide,https://www.tp-link.com/pt/support/download/tl-sg108pe/v3/
Tp-link,,https://static.tp-link.com/2019/201901/20190121/TL-ER5120(UN) 4.0 Datasheet.pdf,,TL-ER5120,,SafeStream Router,Load Balance Routers,,tp-link.com,,Datasheet,https://www.tp-link.com/no/support/download/tl-er5120/v4/
Tp-link,,https://static.tp-link.com/2020/202009/20200910/Router & OC Regulatory Compliance.pdf,,TL-ER5120,,SafeStream Router,Load Balance Routers,,tp-link.com,,Manual,https://www.tp-link.com/no/support/download/tl-er5120/v4/
Tp-link,,https://static.tp-link.com/2018/201810/20181031/1910012491_TL-ER6120ER5120ER6020_UG.pdf,,TL-ER5120,,SafeStream Router,Load Balance Routers,,tp-link.com,,User Guide,https://www.tp-link.com/no/support/download/tl-er5120/v4/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V5_Datasheet.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953299970v.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-r480t%252b/v5/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_v5_User_Guide.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953299970v.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v5/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V5_IG_7106503825.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953299970v.jpg,Manual,https://www.tp-link.com/no/support/download/tl-r480t%252b/v5/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V4.0_User_Guide.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953275326u.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v4/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V6_Datasheet.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953528041s.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-r480t%252b/v6/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V6_User_Guide_1910011011.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953528041s.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v6/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V6_User_Guide_1910010957.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953528041s.jpg,User Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v6/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V6_IG_7106504438.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953528041s.jpg,Manual,https://www.tp-link.com/no/support/download/tl-r480t%252b/v6/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V2_User_Guide_1910010974_RU.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952327264t.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_v2_User_Guide.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952327264t.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_CE_DOC.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952327264t.JPG,CE DOC,https://www.tp-link.com/no/support/download/tl-r470t%252b/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V2_QIG_7106503826.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952327264t.JPG,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V3_Datasheet.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952376006u.JPG,Datasheet,https://www.tp-link.com/no/support/download/tl-r470t%252b/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V3_User_Guide_1910011012.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952376006u.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V3_User_Guide_1910010974_RU.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952376006u.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V3_User_Guide_1910010958.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952376006u.JPG,User Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v3/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V3_QIG_7106504439.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952376006u.JPG,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v3/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-R480_7.0.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953555266s.jpg,Datasheet,https://www.tp-link.com/no/support/download/tl-r480t%252b/v7/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V7_QIG_.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953555266s.jpg,Quick Installation Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v7/
Tp-link,,https://static.tp-link.com/resources/document/TL-R480T_V7_UG.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R480T%2B7.0_1500953555266s.jpg,Installation Guide,https://www.tp-link.com/no/support/download/tl-r480t%252b/v7/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-R470T_4.0.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952610577t.JPG,Datasheet,https://www.tp-link.com/no/support/download/tl-r470t%252b/v4/
Tp-link,,https://static.tp-link.com/TL-R480T%2B_V8_Datasheet.pdf,,TL-R480T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/480T%2B_8.0_1500953587968n.JPG,Datasheet,https://www.tp-link.com/no/support/download/tl-r480t%252b/v8/
Tp-link,,https://static.tp-link.com/resources/document/TL-R470T_V4_UG.pdf,,TL-R470T+,,SafeStream Router,Load Balance Routers,,tp-link.com,https://static.tp-link.com/TL-R470T%2B_4.0_1500952610577t.JPG,Installation Guide,https://www.tp-link.com/no/support/download/tl-r470t%252b/v4/
